Utilization,TaskCount,IR
0.043548311,13,
0.092574315,13,
0.135491353,13,
0.16830275,13,
0.155821509,13,
0.076499288,13,
0.17488916,13,
0.087051755,13,
0.058643795,13,
0.059124753,13,
0.068374613,13,
0.055775191,13,
0.153783973,13,
0.139771899,13,
0.051025084,13,
0.105699173,13,
0.028824285,13,
0.039195546,13,
0.068739949,13,
0.14835821,13,
0.067003501,13,
0.158038382,13,
0.135629697,13,
0.143812917,13,
0.13281573,13,
0.055015901,13,
0.045982146,13,
0.168761673,13,
0.097319743,13,
0.117868401,13,
0.17878296,13,
0.158997658,13,
0.166163677,13,
0.145644147,13,
0.161886605,13,
0.063658958,13,
0.062676037,13,
0.126707332,13,
0.063845841,13,
0.105977399,13,
0.055760782,13,
0.133002416,13,
0.138567697,13,
0.158353984,13,
0.095214842,13,
0.091058535,13,
0.172365269,13,
0.066358164,13,
0.118172341,13,
0.146736021,13,
0.045227055,13,
0.122735513,13,
0.175767639,13,
0.131309827,13,
0.020748538,13,
0.034263377,13,
0.138410261,13,
0.161138804,13,
0.135996105,13,
0.099446393,13,
0.115884494,13,
0.089395882,13,
0.047438997,13,
0.025174194,13,
0.068023859,13,
0.175988216,13,
0.021902507,13,
0.115088549,13,
0.063820885,13,
0.164211376,13,
0.233304469,13,
0.372787631,13,
0.291749158,13,
0.255007283,13,
0.317379743,13,
0.226782393,13,
0.302970377,13,
0.267092798,13,
0.271768516,13,
0.310125117,13,
0.23174033,13,
0.340627204,13,
0.272611593,13,
0.281374184,13,
0.355003048,13,
0.267556672,13,
0.299858354,13,
0.343472718,13,
0.264200855,13,
0.251600573,13,
0.317125203,13,
0.302756288,13,
0.347836453,13,
0.280307853,13,
0.234829802,13,
0.316475386,13,
0.342041863,13,
0.306702532,13,
0.271151508,13,
0.31263601,13,
0.305798705,13,
0.229754496,13,
0.348474578,13,
0.301640189,13,
0.262912159,13,
0.293534445,13,
0.29265443,13,
0.239318792,13,
0.320160516,13,
0.3328042,13,
0.305089421,13,
0.286162252,13,
0.256681202,13,
0.252518979,13,
0.369237424,13,
0.265687779,13,
0.286901967,13,
0.376591304,13,
0.374086677,13,
0.316268464,13,
0.311435154,13,
0.372102734,13,
0.225374769,13,
0.250343033,13,
0.334986658,13,
0.321521209,13,
0.29338563,13,
0.231471676,13,
0.372996044,13,
0.34520752,13,
0.368951979,13,
0.245564933,13,
0.320792839,13,
0.238764821,13,
0.287178452,13,
0.318626906,13,
0.226242658,13,
0.274167615,13,
0.319772314,13,
0.295272559,13,
0.277543402,13,
0.358215914,13,
0.379449765,13,
0.377040493,13,
0.343230698,13,
0.286581555,13,
0.220073447,13,
0.228894745,13,
0.317160164,13,
0.294900808,13,
0.368230685,13,
0.337806866,13,
0.245067295,13,
0.262735986,13,
0.247152669,13,
0.351726354,13,
0.227601508,13,
0.314901082,13,
0.22817086,13,
0.349004718,13,
0.235189979,13,
0.302101496,13,
0.245478208,13,
0.326960428,13,
0.235494714,13,
0.291264015,13,
0.309343329,13,
0.318829259,13,
0.238141344,13,
0.327306495,13,
0.457895337,13,
0.446244897,13,
0.491898398,13,
0.486287029,13,
0.454308709,13,
0.558508764,13,
0.453061184,13,
0.455974938,13,
0.534801638,13,
0.502860946,13,
0.551328898,13,
0.576673583,13,
0.529172638,13,
0.569870351,13,
0.526394635,13,
0.499593019,13,
0.527930286,13,
0.557904661,13,
0.537158014,13,
0.469579701,13,
0.422576906,13,
0.451882469,13,
0.429250075,13,
0.53459044,13,
0.460150499,13,
0.453722887,13,
0.579923426,13,
0.46744389,13,
0.501219751,13,
0.48118815,13,
0.493165528,13,
0.477184698,13,
0.525882811,13,
0.543401716,13,
0.564728579,13,
0.421119346,13,
0.479447947,13,
0.425396758,13,
0.527707825,13,
0.454220873,13,
0.421344524,13,
0.475281335,13,
0.527287283,13,
0.575541851,13,
0.556418451,13,
0.452654994,13,
0.515891155,13,
0.515726172,13,
0.427011677,13,
0.554556501,13,
0.564604491,13,
0.433869282,13,
0.441892073,13,
0.443482353,13,
0.449027884,13,
0.462068444,13,
0.480122228,13,
0.517070237,13,
0.558502905,13,
0.449792508,13,
0.441501594,13,
0.52091074,13,
0.497827613,13,
0.519733932,13,
0.554123971,13,
0.441705911,13,
0.519592669,13,
0.511687993,13,
0.506512166,13,
0.504242654,13,
0.441429987,13,
0.449982582,13,
0.531851832,13,
0.57335125,13,
0.434357848,13,
0.425311874,13,
0.572360243,13,
0.469861487,13,
0.482449751,13,
0.443322207,13,
0.54143153,13,
0.525632213,13,
0.480442897,13,
0.508559968,13,
0.506233845,13,
0.462376444,13,
0.458073342,13,
0.467301739,13,
0.543049897,13,
0.535838782,13,
0.471627743,13,
0.420610691,13,
0.555178795,13,
0.45378769,13,
0.455755687,13,
0.438527164,13,
0.453562125,13,
0.513807508,13,
0.529390563,13,
0.56980108,13,
0.631532088,13,
0.652293887,13,
0.728360426,13,
0.636439446,13,
0.753733431,13,
0.698088921,13,
0.716912882,13,
0.726318255,13,
0.713533444,13,
0.743927867,13,
0.657508024,13,
0.687014635,13,
0.626034299,13,
0.773690508,13,
0.679896349,13,
0.649387505,13,
0.766678146,13,
0.776960681,13,
0.764868741,13,
0.720291138,13,
0.756738402,13,
0.621316352,13,
0.707132621,13,
0.62550827,13,
0.627806024,13,
0.728618279,13,
0.68962677,13,
0.720176607,13,
0.752183623,13,
0.730746451,13,
0.625597789,13,
0.7562982,13,
0.76156297,13,
0.768598324,13,
0.687601507,13,
0.759351761,13,
0.768318888,13,
0.708520373,13,
0.749426117,13,
0.710201983,13,
0.750528637,13,
0.69992705,13,
0.638773957,13,
0.662171854,13,
0.68609266,13,
0.721372217,13,
0.686314859,13,
0.645381993,13,
0.645755127,13,
0.634366761,13,
0.650390826,13,
0.667440228,13,
0.733101586,13,
0.623640751,13,
0.683559069,13,
0.635728466,13,
0.668729643,13,
0.651484146,13,
0.734827989,13,
0.70251058,13,
0.665134638,13,
0.778751795,13,
0.72943895,13,
0.756373793,13,
0.771441739,13,
0.641208522,13,
0.672697409,13,
0.681134619,13,
0.635774746,13,
0.718933234,13,
0.74575316,13,
0.684415673,13,
0.779511602,13,
0.727772816,13,
0.663572675,13,
0.727509144,13,
0.626663812,13,
0.636039842,13,
0.730050419,13,
0.722079469,13,
0.706780829,13,
0.760347809,13,
0.755415817,13,
0.694756123,13,
0.719738663,13,
0.681456827,13,
0.67370563,13,
0.64994751,13,
0.764092668,13,
0.630925864,13,
0.763548067,13,
0.645667423,13,
0.763513988,13,
0.693265424,13,
0.655948455,13,
0.643801483,13,
0.627582682,13,
0.724263106,13,
0.719084512,13,
0.727854773,13,
0.917314777,13,
0.919509606,13,
0.851934135,13,
0.954613372,13,
0.821767868,13,
0.881475706,13,
0.934074229,13,
0.831277429,13,
0.934377133,13,
0.875953413,13,
0.820948374,13,
0.901059023,13,
0.969020024,13,
0.908830678,13,
0.867753113,13,
0.899559017,13,
0.93806637,13,
0.887458959,13,
0.911334309,13,
0.951854707,13,
0.943679974,13,
0.920766652,13,
0.878301555,13,
0.834903911,13,
0.868409157,13,
0.85311946,13,
0.853852152,13,
0.82070733,13,
0.838098529,13,
0.960117746,13,
0.962885131,13,
0.916292191,13,
0.916981357,13,
0.915088013,13,
0.838350064,13,
0.945380357,13,
0.848697851,13,
0.900202346,13,
0.946286623,13,
0.951765092,13,
0.848267904,13,
0.95277541,13,
0.977101925,13,
0.943807926,13,
0.918556731,13,
0.977024152,13,
0.845990097,13,
0.904358876,13,
0.908215211,13,
0.83289617,13,
0.912585996,13,
0.850403259,13,
0.947813237,13,
0.837274753,13,
0.880364207,13,
0.910561692,13,
0.906614729,13,
0.952145939,13,
0.97018791,13,
0.970684495,13,
0.96234497,13,
0.904168225,13,
0.909947769,13,
0.857268993,13,
0.920770746,13,
0.857396424,13,
0.92799399,13,
0.85353078,13,
0.872858468,13,
0.957298921,13,
0.962857341,13,
0.891583832,13,
0.924036217,13,
0.886098864,13,
0.930627293,13,
0.910085534,13,
0.872116164,13,
0.918075422,13,
0.908271854,13,
0.959455581,13,
0.83361075,13,
0.929433966,13,
0.95114344,13,
0.895076667,13,
0.907683561,13,
0.955341114,13,
0.874900336,13,
0.917057243,13,
0.93012041,13,
0.896586163,13,
0.937252974,13,
0.821978419,13,
0.940154261,13,
0.964958079,13,
0.901604116,13,
0.870662438,13,
0.881890639,13,
0.882569567,13,
0.846216208,13,
0.857761584,13,
0.088670619,15,
0.020222596,15,
0.030493661,15,
0.031933056,15,
0.049266739,15,
0.050981254,15,
0.051036223,15,
0.051737992,15,
0.060053713,15,
0.062537337,15,
0.063816757,15,
0.067342607,15,
0.077322671,15,
0.084883891,15,
0.101281924,15,
0.106591733,15,
0.127972925,15,
0.132112085,15,
0.15746734,15,
0.160476064,15,
0.166201741,15,
0.167252303,15,
0.174090942,15,
0.178677921,15,
0.179454419,15,
0.099829442,15,
0.056926155,15,
0.076376891,15,
0.022114917,15,
0.137713364,15,
0.175564289,15,
0.023130616,15,
0.114615317,15,
0.024367701,15,
0.110894414,15,
0.153657104,15,
0.038144619,15,
0.132840233,15,
0.143499346,15,
0.120876677,15,
0.145140637,15,
0.06027957,15,
0.172648437,15,
0.084894718,15,
0.139417228,15,
0.107390152,15,
0.077269237,15,
0.138628136,15,
0.039877087,15,
0.131756221,15,
0.095384174,15,
0.160847256,15,
0.059362718,15,
0.100319056,15,
0.133276496,15,
0.116031397,15,
0.053268732,15,
0.045340517,15,
0.179389715,15,
0.033605015,15,
0.115080155,15,
0.178752051,15,
0.155350718,15,
0.100109733,15,
0.03168628,15,
0.127807668,15,
0.144174003,15,
0.043005267,15,
0.112701591,15,
0.029785188,15,
0.066499053,15,
0.176988533,15,
0.043057206,15,
0.123653718,15,
0.13384287,15,
0.14037184,15,
0.154589045,15,
0.13570056,15,
0.098580601,15,
0.11767067,15,
0.021329295,15,
0.155404919,15,
0.083256789,15,
0.156290105,15,
0.100791936,15,
0.157453515,15,
0.05103586,15,
0.120320873,15,
0.029315309,15,
0.058449449,15,
0.023686739,15,
0.059354225,15,
0.027751659,15,
0.036004656,15,
0.10339679,15,
0.114969894,15,
0.171753401,15,
0.108641441,15,
0.138561393,15,
0.173369617,15,
0.228554944,15,
0.230073189,15,
0.231082933,15,
0.257052302,15,
0.269273242,15,
0.270866045,15,
0.284833361,15,
0.293106488,15,
0.295255791,15,
0.304206484,15,
0.317484538,15,
0.320276655,15,
0.331481852,15,
0.332044444,15,
0.338676557,15,
0.346384295,15,
0.349758017,15,
0.353391108,15,
0.353643112,15,
0.354708005,15,
0.363236055,15,
0.373818817,15,
0.375089569,15,
0.231205412,15,
0.37461653,15,
0.226609285,15,
0.345070477,15,
0.3048373,15,
0.2754501,15,
0.263733642,15,
0.28228131,15,
0.290707385,15,
0.36234536,15,
0.260997303,15,
0.269566585,15,
0.231997166,15,
0.290970507,15,
0.314540303,15,
0.295359923,15,
0.272482708,15,
0.379970036,15,
0.309386804,15,
0.282158333,15,
0.324313307,15,
0.368177517,15,
0.330578675,15,
0.299757328,15,
0.305563854,15,
0.223392796,15,
0.323581639,15,
0.370886223,15,
0.235631029,15,
0.326379953,15,
0.278181944,15,
0.345828348,15,
0.272699121,15,
0.23670822,15,
0.370360674,15,
0.305326171,15,
0.246374801,15,
0.276927851,15,
0.223064723,15,
0.3259323,15,
0.374876373,15,
0.276583826,15,
0.283306884,15,
0.305570124,15,
0.289752146,15,
0.375496668,15,
0.307413608,15,
0.277492836,15,
0.302568155,15,
0.378889021,15,
0.246550761,15,
0.338374758,15,
0.344419446,15,
0.29142839,15,
0.233302265,15,
0.247939875,15,
0.274495933,15,
0.275623455,15,
0.332463793,15,
0.256855974,15,
0.366488909,15,
0.223844496,15,
0.373874142,15,
0.245013296,15,
0.266148074,15,
0.24292087,15,
0.326734376,15,
0.269444501,15,
0.224988079,15,
0.324298236,15,
0.244703823,15,
0.246770512,15,
0.278906248,15,
0.236129804,15,
0.368918349,15,
0.28524627,15,
0.379151506,15,
0.421529348,15,
0.422969415,15,
0.424540951,15,
0.432843778,15,
0.437100966,15,
0.438521222,15,
0.445831258,15,
0.4504149,15,
0.453212772,15,
0.453524748,15,
0.457183718,15,
0.461573083,15,
0.476173345,15,
0.476677763,15,
0.483974425,15,
0.488026189,15,
0.49089933,15,
0.49266156,15,
0.498655984,15,
0.502922839,15,
0.506801569,15,
0.512214729,15,
0.512734894,15,
0.519139677,15,
0.527392493,15,
0.528558115,15,
0.545094438,15,
0.549482837,15,
0.556469775,15,
0.560697169,15,
0.565877346,15,
0.566057069,15,
0.568050058,15,
0.570779306,15,
0.578991984,15,
0.579175814,15,
0.50912752,15,
0.479678603,15,
0.509363177,15,
0.511737326,15,
0.499231492,15,
0.567188886,15,
0.466058656,15,
0.524565255,15,
0.5284632,15,
0.421909923,15,
0.5156618,15,
0.521341761,15,
0.434101532,15,
0.437981441,15,
0.569090209,15,
0.544906438,15,
0.520077707,15,
0.485040748,15,
0.541560025,15,
0.43851715,15,
0.571869146,15,
0.528861551,15,
0.462529865,15,
0.512566021,15,
0.539401079,15,
0.526303046,15,
0.436519356,15,
0.487949902,15,
0.454307765,15,
0.543306698,15,
0.573431889,15,
0.573424904,15,
0.55405242,15,
0.507716163,15,
0.540250183,15,
0.460392043,15,
0.563274339,15,
0.446779589,15,
0.450252698,15,
0.566375818,15,
0.539381194,15,
0.425393555,15,
0.500187697,15,
0.437506606,15,
0.544406207,15,
0.483172637,15,
0.5458625,15,
0.562248772,15,
0.534026759,15,
0.440542485,15,
0.493247062,15,
0.496667099,15,
0.538503465,15,
0.517937771,15,
0.505460926,15,
0.488792416,15,
0.48871244,15,
0.488474303,15,
0.465912781,15,
0.460583259,15,
0.434652836,15,
0.422364833,15,
0.504324211,15,
0.430483091,15,
0.628239382,15,
0.632350405,15,
0.640463076,15,
0.643456699,15,
0.650313445,15,
0.654673539,15,
0.661396292,15,
0.684570047,15,
0.685790272,15,
0.687062299,15,
0.693690723,15,
0.700016129,15,
0.700427796,15,
0.709689075,15,
0.709823574,15,
0.709878424,15,
0.722117434,15,
0.725591044,15,
0.748068026,15,
0.765084999,15,
0.7653369,15,
0.766287875,15,
0.767863354,15,
0.773833319,15,
0.75261909,15,
0.754322568,15,
0.639434843,15,
0.644813029,15,
0.66817884,15,
0.76736058,15,
0.779799616,15,
0.64145519,15,
0.681054102,15,
0.670717214,15,
0.708333539,15,
0.759098552,15,
0.691733132,15,
0.666432577,15,
0.739790244,15,
0.691150805,15,
0.723059222,15,
0.759697702,15,
0.749437792,15,
0.719451442,15,
0.668116676,15,
0.736397617,15,
0.707016035,15,
0.640083929,15,
0.64228458,15,
0.778141027,15,
0.717611305,15,
0.65542905,15,
0.740256105,15,
0.652295234,15,
0.765494022,15,
0.62087239,15,
0.665235077,15,
0.727167274,15,
0.64151474,15,
0.638745561,15,
0.735107861,15,
0.63123545,15,
0.770168625,15,
0.745066147,15,
0.68465014,15,
0.731295341,15,
0.69162753,15,
0.651398234,15,
0.725498533,15,
0.695662772,15,
0.653072622,15,
0.778449052,15,
0.771628814,15,
0.701521182,15,
0.659444487,15,
0.777386709,15,
0.691389726,15,
0.621181305,15,
0.675843774,15,
0.717937138,15,
0.768724166,15,
0.772860035,15,
0.627203972,15,
0.697984454,15,
0.769636441,15,
0.729913558,15,
0.736460628,15,
0.698852806,15,
0.704748158,15,
0.685035225,15,
0.746041182,15,
0.717649163,15,
0.752580733,15,
0.714778924,15,
0.627162762,15,
0.656289783,15,
0.729267517,15,
0.76094973,15,
0.627945825,15,
0.70126434,15,
0.822816061,15,
0.827413841,15,
0.829739488,15,
0.830611684,15,
0.832207115,15,
0.856649299,15,
0.863549515,15,
0.864949922,15,
0.879896462,15,
0.883375581,15,
0.91600922,15,
0.916530984,15,
0.917108313,15,
0.924312425,15,
0.925787695,15,
0.927002513,15,
0.951312449,15,
0.954749018,15,
0.966642469,15,
0.967404814,15,
0.970895323,15,
0.973558523,15,
0.975238392,15,
0.96464864,15,
0.87368026,15,
0.918338862,15,
0.907314304,15,
0.94232644,15,
0.928535862,15,
0.95937483,15,
0.827681489,15,
0.85512864,15,
0.948558054,15,
0.959564677,15,
0.820146839,15,
0.928292535,15,
0.863065613,15,
0.906597738,15,
0.853095097,15,
0.839574994,15,
0.914454764,15,
0.934778354,15,
0.858846598,15,
0.97595593,15,
0.86323332,15,
0.884736643,15,
0.896454725,15,
0.948249429,15,
0.883592999,15,
0.9715329,15,
0.857517095,15,
0.908548761,15,
0.975421572,15,
0.920883112,15,
0.863025692,15,
0.881679505,15,
0.972542088,15,
0.842428927,15,
0.942421261,15,
0.83005447,15,
0.896900687,15,
0.943527516,15,
0.831551488,15,
0.869029695,15,
0.861711952,15,
0.939497406,15,
0.965118925,15,
0.968226202,15,
0.976925669,15,
0.861648959,15,
0.936465222,15,
0.858517467,15,
0.891620311,15,
0.820076564,15,
0.951281466,15,
0.824624766,15,
0.945564353,15,
0.968899775,15,
0.975790174,15,
0.827742908,15,
0.870645776,15,
0.95242114,15,
0.957516547,15,
0.852421907,15,
0.821410002,15,
0.826680744,15,
0.841493524,15,
0.856902704,15,
0.877236959,15,
0.878280196,15,
0.881159436,15,
0.886831351,15,
0.909290318,15,
0.92739828,15,
0.930291373,15,
0.94713104,15,
0.963117961,15,
0.964358277,15,
0.966903577,15,
0.97870492,15,
